,city,v_w,t2m,blh,sp,tcc,tp,inversion_0/1,PM10,PM25,NO2,CO,month,year,day,hour,day_of_week
4895,PZ,3.34236186602588,288.6792,772.2788,99815.625,0.71191406,0.0,1,12.0,5.6,8.1,0.191,May,2024,6,18:00:00,Monday
4896,PZ,2.9230198718589384,282.00342,454.4585,100035.25,0.5760803,4.7683716e-06,1,12.6,8.7,10.6,0.135,May,2024,7,00:00:00,Tuesday
4897,PZ,3.770304005843806,283.229,657.7566,100396.125,1.0,4.7683716e-07,1,13.4,11.5,13.8,0.15,May,2024,7,06:00:00,Tuesday
4898,PZ,3.974003541511945,287.1494,1341.769,100771.44,0.9906311,0.0,1,10.0,4.0,3.3,0.146,May,2024,7,12:00:00,Tuesday
4899,PZ,3.004636351124983,285.6582,550.8247,100984.19,1.0,0.0,1,17.5,6.3,8.2,0.157,May,2024,7,18:00:00,Tuesday
4900,PZ,3.9512628049270386,279.46143,319.40454,101309.94,0.94088745,0.0,1,13.5,7.8,12.6,0.143,May,2024,8,00:00:00,Wednesday
4901,PZ,3.1545372960876414,281.64966,339.7173,101467.94,0.9968872,0.0,1,16.1,10.2,13.3,0.187,May,2024,8,06:00:00,Wednesday
4902,PZ,2.5389471458810737,289.20312,1480.9155,101438.06,0.9678955,0.0,1,19.7,9.4,4.7,0.152,May,2024,8,12:00:00,Wednesday
4903,PZ,3.63881574429872,286.79053,575.8179,101513.375,0.18371582,0.0,1,18.8,8.6,6.0,0.145,May,2024,8,18:00:00,Wednesday
4904,PZ,1.9413934298510052,277.73218,145.39319,101694.75,0.0,0.0,1,13.1,7.6,6.6,0.163,May,2024,9,00:00:00,Thursday
4905,PZ,1.236745407241365,281.70508,171.80928,101707.31,0.075805664,0.0,1,14.6,9.6,23.7,0.219,May,2024,9,06:00:00,Thursday
4906,PZ,0.1965142014839539,289.4829,1420.4048,101549.94,0.27301025,0.0,1,15.8,7.7,5.6,0.15,May,2024,9,12:00:00,Thursday
4907,PZ,0.7260770884881318,290.1582,24.786835,101276.375,0.035125732,0.0,1,19.9,7.9,6.8,0.155,May,2024,9,18:00:00,Thursday
4908,PZ,2.4920169483097903,279.03223,42.20291,101272.31,0.9219971,0.0,1,23.4,13.8,65.3,0.681,May,2024,10,00:00:00,Friday
4909,PZ,2.0366515608498497,284.33154,168.72215,101265.44,1.0,0.0,1,31.8,18.1,46.4,0.42,May,2024,10,06:00:00,Friday
4910,PZ,3.791416938605736,291.84717,1458.9448,101234.5,1.0,2.2888184e-05,1,18.3,8.9,5.2,0.148,May,2024,10,12:00:00,Friday
4911,PZ,1.8502297221293063,290.1953,191.33034,101126.56,0.31066895,0.0,1,19.3,10.6,7.5,0.164,May,2024,10,18:00:00,Friday
4912,PZ,1.5844817283392636,283.7954,84.774796,101217.625,1.0,0.0,1,24.0,15.9,14.5,0.179,May,2024,11,00:00:00,Saturday
4913,PZ,2.6263138792318808,285.6797,283.65137,101216.19,1.0,1.7642975e-05,1,23.0,19.1,10.9,0.185,May,2024,11,06:00:00,Saturday
4914,PZ,2.6550251584920623,288.4773,783.0598,101300.375,0.97332764,0.0,1,19.5,13.9,6.7,0.161,May,2024,11,12:00:00,Saturday
4915,PZ,2.849535804263045,287.75342,499.91626,101232.625,0.43789673,0.0,1,13.1,4.6,7.8,0.171,May,2024,11,18:00:00,Saturday
4916,PZ,3.8758823902833597,280.22266,312.88696,101437.06,0.072784424,0.0,1,12.6,6.4,7.8,0.177,May,2024,12,00:00:00,Sunday
4917,PZ,3.321653245846353,282.9851,323.4458,101527.56,0.0,0.0,1,11.3,7.3,6.0,0.181,May,2024,12,06:00:00,Sunday
4918,PZ,2.5885179971696846,290.7212,1296.9165,101377.69,0.0,0.0,1,11.2,4.7,2.7,0.167,May,2024,12,12:00:00,Sunday
4919,PZ,2.911321396402465,289.39795,345.43042,101175.19,0.0,0.0,1,16.1,6.0,4.0,0.168,May,2024,12,18:00:00,Sunday
4920,PZ,3.2145371871844146,280.56958,185.63321,101191.19,0.051483154,0.0,1,13.7,7.1,8.4,0.186,May,2024,13,00:00:00,Monday
4921,PZ,2.9803924589519966,284.9944,227.82986,101159.69,0.0,0.0,1,15.0,9.3,15.6,0.233,May,2024,13,06:00:00,Monday
4922,PZ,3.1442284738714306,293.56958,1639.5635,100917.875,0.0,0.0,1,14.7,5.2,3.3,0.161,May,2024,13,12:00:00,Monday
4923,PZ,3.366489701119273,291.68262,406.136,100697.44,0.0,0.0,1,17.6,6.0,4.9,0.18,May,2024,13,18:00:00,Monday
4924,PZ,3.0295077845465,283.33203,152.59839,100736.81,0.0,0.0,1,18.8,8.9,11.5,0.203,May,2024,14,00:00:00,Tuesday
4925,PZ,2.723434347019696,287.4851,202.7368,100729.75,0.0,0.0,1,21.7,12.1,25.4,0.245,May,2024,14,06:00:00,Tuesday
4926,PZ,4.230092188603181,295.63672,2054.0403,100637.06,0.0,0.0,1,18.9,6.3,3.2,0.178,May,2024,14,12:00:00,Tuesday
4927,PZ,5.015483409019729,293.25586,832.7368,100490.875,0.0068969727,0.0,1,28.6,7.3,5.3,0.185,May,2024,14,18:00:00,Tuesday
4928,PZ,3.9897862921094776,285.3413,307.28613,100639.56,0.0,0.0,1,19.1,8.9,8.7,0.176,May,2024,15,00:00:00,Wednesday
4929,PZ,5.352252923740735,288.3557,545.19946,100742.06,0.0,0.0,1,24.1,10.0,10.4,0.184,May,2024,15,06:00:00,Wednesday
4930,PZ,6.383788787888427,295.07764,1703.551,100676.25,0.02810669,0.0,1,32.3,8.6,3.6,0.166,May,2024,15,12:00:00,Wednesday
4931,PZ,6.328571784046003,292.72534,1203.8745,100592.56,0.0,0.0,1,37.4,9.6,4.6,0.173,May,2024,15,18:00:00,Wednesday
4932,PZ,5.462528800668665,286.03735,577.0244,100713.94,0.0,0.0,1,27.6,11.0,6.3,0.176,May,2024,16,00:00:00,Thursday
4933,PZ,5.833612330319282,287.46655,494.01172,100674.625,0.37628174,0.0,1,29.3,13.0,9.9,0.185,May,2024,16,06:00:00,Thursday
4934,PZ,6.87936342291278,295.85815,2028.6562,100544.25,0.74798584,0.0,1,33.3,13.2,5.2,0.183,May,2024,16,12:00:00,Thursday
4935,PZ,7.29371533771587,293.9453,1263.1509,100420.875,0.016571045,0.0,1,48.6,12.1,4.2,0.175,May,2024,16,18:00:00,Thursday
4936,PZ,6.007288324041752,287.83984,614.4324,100566.19,0.0,0.0,1,30.3,11.7,5.6,0.188,May,2024,17,00:00:00,Friday
4937,PZ,6.493408259741435,287.98218,575.9636,100523.5,0.0,0.0,1,26.1,13.8,9.3,0.212,May,2024,17,06:00:00,Friday
4938,PZ,7.137170650227231,295.792,1939.8245,100293.375,0.0,0.0,1,38.5,14.3,4.9,0.176,May,2024,17,12:00:00,Friday
4939,PZ,5.468031314792621,293.01123,1376.7961,100219.56,0.9562683,0.0,1,47.3,20.3,5.2,0.184,May,2024,17,18:00:00,Friday
4940,PZ,2.2685400578517694,284.52832,139.79019,100234.31,0.2444458,0.0,1,27.4,17.4,28.8,0.344,May,2024,18,00:00:00,Saturday
4941,PZ,3.6637591642406027,288.55737,537.54736,100288.75,0.12643433,0.0,1,36.7,17.8,14.7,0.216,May,2024,18,06:00:00,Saturday
4942,PZ,4.531977902317045,293.10596,1538.7854,100293.19,0.5163269,1.6212463e-05,1,10.7,6.3,5.1,0.168,May,2024,18,12:00:00,Saturday
4943,PZ,1.7320180749839298,291.95752,414.92212,100178.44,0.5808716,0.0,1,16.1,4.2,5.3,0.177,May,2024,18,18:00:00,Saturday
4944,PZ,2.9935991614651547,287.26172,127.541885,100215.125,0.6693115,1.9073486e-05,1,10.6,6.6,,,May,2024,19,00:00:00,Sunday
4945,PZ,3.2444067676680897,288.54688,336.55396,100166.25,0.19747925,0.00025558472,1,13.9,10.7,11.2,0.147,May,2024,19,06:00:00,Sunday
4946,PZ,4.317789653048443,293.5381,1597.2449,100076.06,0.859375,0.00011920929,1,11.5,8.0,3.4,0.108,May,2024,19,12:00:00,Sunday
4947,PZ,0.4515171006280299,289.20703,90.2527,99987.0,0.82611084,9.536743e-07,1,11.7,6.4,7.1,0.139,May,2024,19,18:00:00,Sunday
4948,PZ,1.9552824140120142,285.2329,66.82689,100115.06,0.91238403,0.0,1,13.7,10.2,27.8,0.284,May,2024,20,00:00:00,Monday
4949,PZ,1.7271447521531489,288.33667,191.55212,100202.875,0.4096985,0.0,1,19.3,15.8,18.3,0.215,May,2024,20,06:00:00,Monday
4950,PZ,1.8024361848462251,294.22046,1418.5303,100241.19,0.5404663,0.00021266937,1,11.0,7.2,5.5,0.124,May,2024,20,12:00:00,Monday
4951,PZ,0.8223600404646327,290.64087,54.20372,100257.0,0.74154663,0.0,1,11.6,7.9,11.3,0.125,May,2024,20,18:00:00,Monday
4952,PZ,2.3146915280340963,285.7434,109.12398,100309.0,0.5019226,0.0,0,28.2,23.8,9.5,0.164,May,2024,21,00:00:00,Tuesday
4953,PZ,2.856616458088555,289.9773,195.68887,100370.625,0.2649536,0.0,1,30.6,24.2,15.3,0.221,May,2024,21,06:00:00,Tuesday
4954,PZ,4.564744842414437,298.70532,2169.3127,100185.81,0.9979553,0.0,1,17.0,12.2,5.0,0.12,May,2024,21,12:00:00,Tuesday
4955,PZ,3.8694018422661363,296.23242,370.0061,99980.56,1.0,0.0,1,18.6,11.9,6.4,0.127,May,2024,21,18:00:00,Tuesday
4956,PZ,4.399590771712932,291.57104,437.97314,99962.125,0.61047363,0.0,1,25.7,18.6,12.5,0.155,May,2024,22,00:00:00,Wednesday
4957,PZ,5.790826848198252,293.04297,575.42285,99852.375,0.4354248,0.0,1,23.1,16.8,13.7,0.169,May,2024,22,06:00:00,Wednesday
4958,PZ,4.94968777860664,298.24316,1791.1353,99743.56,0.52493286,0.0001487732,1,29.2,13.5,4.9,0.128,May,2024,22,12:00:00,Wednesday
4959,PZ,3.1985938950683654,292.1692,352.45605,99837.5,0.806427,0.00014305115,1,22.0,15.4,13.4,0.156,May,2024,22,18:00:00,Wednesday
4960,PZ,1.1897485546826103,289.2544,147.87943,99983.75,1.0,0.0005159378,1,22.7,18.1,15.0,0.2,May,2024,23,00:00:00,Thursday
4961,PZ,3.009165233649734,288.65088,390.4248,100160.94,1.0,0.0010099411,1,15.6,12.8,15.8,0.22,May,2024,23,06:00:00,Thursday
4962,PZ,2.355005630354309,290.8662,383.99927,100470.625,1.0,3.2424927e-05,1,15.1,10.7,8.6,0.188,May,2024,23,12:00:00,Thursday
4963,PZ,0.3356345813251227,290.94653,44.200607,100608.56,0.7661438,0.0,1,18.2,13.1,20.9,0.256,May,2024,23,18:00:00,Thursday
4964,PZ,1.528823911775339,287.08203,23.563095,100843.56,0.92422485,0.0,1,20.5,12.9,27.8,0.542,May,2024,24,00:00:00,Friday
4965,PZ,3.31745570969179,290.4436,438.57886,100939.44,0.8089905,0.0,1,15.1,10.6,11.6,0.2,May,2024,24,06:00:00,Friday
4966,PZ,4.023867921097771,294.5105,1065.6904,100861.31,0.42459106,0.00013542175,1,12.9,10.5,3.4,0.165,May,2024,24,12:00:00,Friday
4967,PZ,2.201173045706361,290.35425,321.79395,100740.375,1.0,0.0012683868,1,23.4,18.1,9.8,0.197,May,2024,24,18:00:00,Friday
4968,PZ,2.786372319700863,287.52124,214.75392,100817.0,0.44369507,0.0,1,15.8,10.1,9.2,0.21,May,2024,25,00:00:00,Saturday
4969,PZ,2.7585053379147193,289.39917,275.01978,100843.81,0.8299866,0.0,1,24.3,17.2,7.6,0.228,May,2024,25,06:00:00,Saturday
4970,PZ,3.1141592969277037,296.8086,1650.2854,100819.75,0.2694397,0.00016403198,1,15.3,11.6,3.1,0.181,May,2024,25,12:00:00,Saturday
4971,PZ,1.4956323059758538,292.9956,217.8804,100772.19,0.7069397,0.0007634163,1,12.3,8.5,4.3,0.176,May,2024,25,18:00:00,Saturday
4972,PZ,2.653308136034503,287.30908,94.05336,100872.5,0.71746826,0.0,1,17.7,12.9,18.0,0.21,May,2024,26,00:00:00,Sunday
4973,PZ,1.204021459136922,290.7859,148.02666,100945.625,0.9299927,0.0,1,20.7,16.9,9.5,0.226,May,2024,26,06:00:00,Sunday
4974,PZ,3.6585297616946306,298.24463,2183.0278,100924.44,0.44519043,2.9563904e-05,1,13.3,9.1,4.0,0.18,May,2024,26,12:00:00,Sunday
4975,PZ,2.6669604660323727,294.30322,276.28247,100927.94,0.96035767,2.002716e-05,1,16.6,9.8,10.8,0.221,May,2024,26,18:00:00,Sunday
4976,PZ,2.825761898046722,288.26587,194.32594,100983.5,0.7906189,0.0,1,12.4,8.4,8.4,0.177,May,2024,27,00:00:00,Monday
4977,PZ,1.8784704051473504,292.36963,227.4655,100933.25,0.51153564,0.0,1,17.5,12.3,31.5,0.219,May,2024,27,06:00:00,Monday
4978,PZ,4.674526796928593,298.66113,1136.5723,100794.69,0.94140625,2.527237e-05,1,13.6,8.2,5.8,0.208,May,2024,27,12:00:00,Monday
4979,PZ,2.4885334498254186,293.698,143.07764,100625.56,0.9841614,4.005432e-05,1,17.9,9.6,14.6,0.23,May,2024,27,18:00:00,Monday
4980,PZ,3.204162807198643,288.761,118.41553,100549.5,0.60235596,0.0,0,21.6,14.6,13.5,0.191,May,2024,28,00:00:00,Tuesday
4981,PZ,2.8067751971638804,292.5547,253.9711,100503.0,0.6415405,0.0,1,34.1,25.3,19.7,0.301,May,2024,28,06:00:00,Tuesday
4982,PZ,3.785613423595004,296.36768,631.1931,100498.19,0.7499695,0.0010128021,1,23.1,11.6,9.3,0.194,May,2024,28,12:00:00,Tuesday
4983,PZ,5.37286487956644,289.55786,558.19434,100645.81,0.9979553,0.00019550323,1,12.9,8.4,17.9,0.244,May,2024,28,18:00:00,Tuesday
4984,PZ,1.4999657536904034,286.47876,106.06108,100807.19,0.88793945,4.6253204e-05,1,10.6,7.0,9.9,0.19,May,2024,29,00:00:00,Wednesday
4985,PZ,0.5562510532333791,287.63818,290.76196,100686.375,0.55532837,0.0,1,20.3,15.6,15.3,0.212,May,2024,29,06:00:00,Wednesday
4986,PZ,1.6524743792609948,294.28906,1317.0645,100422.75,0.46368408,0.0,1,10.9,7.4,4.1,0.205,May,2024,29,12:00:00,Wednesday
4987,PZ,1.195024254206784,293.25415,90.23094,100108.19,0.38183594,0.0,1,10.7,7.6,6.3,0.203,May,2024,29,18:00:00,Wednesday
4988,PZ,3.3998721124825755,287.09937,162.84216,99988.81,0.26257324,0.0,1,21.7,16.0,30.1,0.376,May,2024,30,00:00:00,Thursday
4989,PZ,0.5786532913339194,292.00488,181.57512,99818.625,0.57263184,0.0,1,22.0,18.5,18.9,0.286,May,2024,30,06:00:00,Thursday
4990,PZ,3.7501151557174843,296.77393,1695.7224,99569.94,0.28430176,2.861023e-05,1,18.3,12.6,3.2,0.198,May,2024,30,12:00:00,Thursday
4991,PZ,1.8848937196656368,293.00952,426.7356,99504.5,0.92385864,0.0019397736,1,21.4,12.0,11.0,0.238,May,2024,30,18:00:00,Thursday
4992,PZ,2.8997666584832,288.87256,165.21407,99569.69,0.7817383,0.0,1,18.4,12.5,3.8,0.211,May,2024,31,00:00:00,Friday
4993,PZ,1.9530869486223994,290.7456,229.32585,99657.375,0.23217773,0.0,1,18.0,13.1,8.7,0.227,May,2024,31,06:00:00,Friday
4994,PZ,3.1950567380508854,297.15918,1633.8711,99723.94,0.28442383,2.0980835e-05,1,21.1,13.9,3.6,0.213,May,2024,31,12:00:00,Friday
4995,PZ,2.697970341478514,293.93237,355.7141,99778.81,0.9668884,0.0,1,17.6,10.8,7.5,0.222,May,2024,31,18:00:00,Friday
4996,PZ,2.9983994247843984,288.81274,185.91522,99841.375,0.290802,0.0,1,26.6,20.3,11.4,0.24,June,2024,1,00:00:00,Saturday
4997,PZ,4.021907250058502,292.11377,307.83496,99879.44,0.041259766,0.0,1,28.0,21.6,14.7,0.234,June,2024,1,06:00:00,Saturday
4998,PZ,3.9703024696126223,296.5735,868.67334,99819.94,0.63967896,1.1920929e-05,1,16.4,9.5,3.8,0.189,June,2024,1,12:00:00,Saturday
4999,PZ,0.8159612416538603,291.6333,127.66849,99859.69,0.9592285,0.0009031296,1,12.8,9.2,14.9,0.227,June,2024,1,18:00:00,Saturday
5000,PZ,1.5935870192441108,289.18677,51.1938,99905.19,0.80599976,0.00019931793,1,18.7,14.6,14.3,0.336,June,2024,2,00:00:00,Sunday
5001,PZ,4.02726672238174,290.79053,390.19238,99988.19,0.7394409,6.67572e-06,1,21.2,17.6,6.7,0.228,June,2024,2,06:00:00,Sunday
5002,PZ,3.437429773274481,294.6416,1400.7126,100112.44,0.70025635,0.00028800964,1,16.9,12.2,3.0,0.195,June,2024,2,12:00:00,Sunday
5003,PZ,3.773476045942337,292.5669,674.4392,100179.125,0.7123718,2.9087067e-05,1,16.4,10.1,9.6,0.213,June,2024,2,18:00:00,Sunday
5004,PZ,3.600562106757591,288.85986,324.26025,100319.31,0.14077759,0.0,1,20.3,13.5,9.3,0.219,June,2024,3,00:00:00,Monday
5005,PZ,4.523043474685022,289.81738,495.65845,100407.75,1.0,5.4836273e-05,1,21.3,14.4,8.9,0.244,June,2024,3,06:00:00,Monday
5006,PZ,3.5306142648645436,291.7434,815.19385,100449.125,0.58795166,2.1457672e-05,1,16.9,11.5,7.3,0.217,June,2024,3,12:00:00,Monday
5007,PZ,4.62106726379479,289.87842,796.8203,100372.375,0.92974854,1.9073486e-06,1,21.1,15.2,8.7,0.232,June,2024,3,18:00:00,Monday
5008,PZ,2.6989023224250044,287.17358,477.7439,100453.31,1.0,0.0,1,17.8,13.3,4.5,0.214,June,2024,4,00:00:00,Tuesday
5009,PZ,2.4707269005707264,287.636,404.22852,100448.81,0.7874756,7.6293945e-06,1,19.0,13.5,14.1,0.229,June,2024,4,06:00:00,Tuesday
5010,PZ,2.068644575525804,292.18872,779.906,100379.31,0.9566345,9.918213e-05,1,10.1,6.9,5.5,0.14,June,2024,4,12:00:00,Tuesday
5011,PZ,2.022865292362979,291.74292,395.75635,100179.875,0.73101807,0.0,1,11.1,7.3,5.7,0.155,June,2024,4,18:00:00,Tuesday
5012,PZ,2.2533555316945435,285.52612,145.50043,100149.81,0.38137817,0.0,1,20.1,14.6,20.7,0.182,June,2024,5,00:00:00,Wednesday
5013,PZ,3.012612358567679,289.95654,297.17432,100053.875,0.01687622,0.0,1,23.9,17.2,25.6,0.203,June,2024,5,06:00:00,Wednesday
5014,PZ,4.6729229682814255,297.16846,1614.6946,99998.625,0.7164612,9.536743e-06,1,21.3,13.8,4.9,0.543,June,2024,5,12:00:00,Wednesday
5015,PZ,2.6758694289844636,292.2849,706.7185,100111.19,0.6793823,1.9073486e-05,1,19.0,12.0,7.9,0.177,June,2024,5,18:00:00,Wednesday
5016,PZ,1.4640282669734053,288.2644,92.28691,100331.375,0.45700073,0.00027656555,1,14.1,10.7,18.0,0.275,June,2024,6,00:00:00,Thursday
5017,PZ,2.9330299116718006,288.4209,651.90137,100623.69,0.46740723,5.5789948e-05,1,10.9,8.3,9.2,0.179,June,2024,6,06:00:00,Thursday
5018,PZ,3.027428495768698,293.64624,1475.6304,100686.625,0.42538452,4.7683716e-07,1,14.8,10.9,4.8,0.156,June,2024,6,12:00:00,Thursday
5019,PZ,2.2670073279276557,292.47192,390.03613,100584.625,0.21270752,0.0,1,14.9,11.0,6.1,0.171,June,2024,6,18:00:00,Thursday
5020,PZ,2.3292389797251594,284.6543,138.73727,100629.06,0.23736572,0.0,1,18.1,13.6,13.2,0.242,June,2024,7,00:00:00,Friday
5021,PZ,1.9270248713227782,287.70435,209.57974,100617.69,0.7624817,5.38826e-05,1,24.1,19.5,25.1,0.192,June,2024,7,06:00:00,Friday
5022,PZ,2.880490830356118,290.86963,826.5862,100708.19,0.3033142,7.6293945e-05,1,15.1,12.1,7.1,0.154,June,2024,7,12:00:00,Friday
5023,PZ,1.9020570804172123,290.50293,442.88232,100616.69,0.9173279,9.536743e-07,1,14.1,10.6,6.5,0.15,June,2024,7,18:00:00,Friday
5024,PZ,0.5142227631582266,284.9768,18.535141,100709.69,0.2954712,0.0,1,24.4,20.3,20.2,0.249,June,2024,8,00:00:00,Saturday
5025,PZ,2.446577652724159,289.1748,260.67212,100590.06,0.384552,0.0,1,22.4,18.5,14.7,0.234,June,2024,8,06:00:00,Saturday
5026,PZ,3.4921347601579025,295.8152,2121.8384,100256.81,0.9824219,4.7683716e-06,1,20.4,15.5,4.2,0.161,June,2024,8,12:00:00,Saturday
5027,PZ,3.58733421712335,295.66943,378.33057,99681.94,0.34848022,0.0,1,21.6,16.1,5.8,0.172,June,2024,8,18:00:00,Saturday
5028,PZ,3.8467844193097913,289.48853,385.54028,99514.06,0.56088257,0.0,1,18.1,12.8,12.7,0.234,June,2024,9,00:00:00,Sunday
5029,PZ,4.0197885422594455,287.62988,676.16895,99841.125,0.30969238,0.0,1,11.2,7.9,3.3,0.15,June,2024,9,06:00:00,Sunday
5030,PZ,5.402327112667096,292.0083,2100.8801,99811.81,0.7832947,0.0,1,6.1,4.2,2.2,0.163,June,2024,9,12:00:00,Sunday
5031,PZ,1.3257344757626517,292.61646,176.45158,99624.875,0.3864441,0.0,1,7.4,5.3,3.0,0.175,June,2024,9,18:00:00,Sunday
5032,PZ,1.3747798721673699,285.17505,26.41481,99602.625,0.70739746,0.0,1,14.1,9.6,25.0,0.294,June,2024,10,00:00:00,Monday
5033,PZ,1.6486344295666306,289.3452,217.04164,99515.625,1.0,0.0,1,13.9,9.5,23.0,0.253,June,2024,10,06:00:00,Monday
5034,PZ,2.7851796286277755,293.9226,2077.6436,99571.75,0.9370117,0.0,1,15.8,7.7,5.0,0.179,June,2024,10,12:00:00,Monday
5035,PZ,1.652887182092259,292.35327,426.6919,99467.5,0.6437378,0.0,1,15.4,9.1,6.9,0.185,June,2024,10,18:00:00,Monday
5036,PZ,2.0456376101281792,287.17603,126.21431,99453.5,0.58340454,5.9127808e-05,1,19.8,12.9,19.0,0.238,June,2024,11,00:00:00,Tuesday
5037,PZ,6.577803038346482,288.2168,1031.3076,99613.25,0.48724365,2.3841858e-06,1,21.0,13.9,14.9,0.202,June,2024,11,06:00:00,Tuesday
5038,PZ,8.60499401580823,288.2881,1551.0205,100015.31,0.58255005,2.002716e-05,1,17.9,4.7,5.8,0.182,June,2024,11,12:00:00,Tuesday
5039,PZ,3.96018490483745,288.67358,1313.8345,100205.31,0.11508179,0.0,1,11.9,5.8,4.7,0.197,June,2024,11,18:00:00,Tuesday
5040,PZ,3.69397205962902,282.6272,427.9048,100459.31,0.33117676,0.0,1,12.6,7.6,43.9,0.358,June,2024,12,00:00:00,Wednesday
5041,PZ,3.5074494790299173,285.63428,669.0364,100622.5,0.9909973,0.0,1,11.7,6.8,,,June,2024,12,06:00:00,Wednesday
5042,PZ,4.2222715868106695,291.06934,1847.7363,100624.5,0.6255188,7.534027e-05,1,12.9,7.0,4.9,0.159,June,2024,12,12:00:00,Wednesday
5043,PZ,1.642815499182991,289.96118,528.8071,100568.94,0.26776123,0.0,1,9.8,6.1,5.4,0.156,June,2024,12,18:00:00,Wednesday
5044,PZ,0.9662496685072343,282.1416,17.774704,100681.5,0.079833984,0.0,1,12.0,8.9,25.2,0.274,June,2024,13,00:00:00,Thursday
5045,PZ,2.227344405285193,287.26807,363.92212,100734.25,1.0,0.0,1,20.8,15.7,32.3,0.271,June,2024,13,06:00:00,Thursday
5046,PZ,2.437320592725891,290.3069,1761.2991,100653.81,0.7485657,1.4781952e-05,1,9.5,4.9,16.8,0.184,June,2024,13,12:00:00,Thursday
5047,PZ,1.1101040486042062,288.98218,401.61157,100644.56,0.48101807,3.8146973e-06,1,8.4,6.0,6.8,0.193,June,2024,13,18:00:00,Thursday
5048,PZ,2.108712749029426,283.3833,42.649734,100674.19,0.019622803,0.0,1,11.3,8.2,38.1,0.548,June,2024,14,00:00:00,Friday
5049,PZ,1.387588845334151,287.0708,175.93985,100626.06,1.0,0.0,1,20.6,13.9,24.4,0.355,June,2024,14,06:00:00,Friday
5050,PZ,2.6385224266161242,292.08643,1617.0737,100527.94,1.0,1.9073486e-06,1,12.3,7.5,5.3,0.152,June,2024,14,12:00:00,Friday
5051,PZ,3.3348135146749436,291.3252,508.8689,100357.81,0.27841187,0.0,1,12.4,7.3,7.3,0.156,June,2024,14,18:00:00,Friday
5052,PZ,3.321155078971315,286.95166,183.42572,100171.625,0.22970581,0.0,1,18.3,13.5,9.6,0.196,June,2024,15,00:00:00,Saturday
5053,PZ,3.7955112529491637,291.17334,345.36768,99927.81,0.2571411,0.0,1,21.8,17.8,9.6,0.205,June,2024,15,06:00:00,Saturday
5054,PZ,5.531337021057115,297.61377,1767.9695,99769.625,0.9948425,1.335144e-05,1,15.1,7.9,4.0,0.169,June,2024,15,12:00:00,Saturday
5055,PZ,0.7337693731776843,292.3518,77.17439,99871.25,1.0,1.7166138e-05,1,9.6,6.6,6.5,0.194,June,2024,15,18:00:00,Saturday
5056,PZ,1.4312374096840337,287.77026,61.486496,100075.875,0.9671936,3.8146973e-05,1,12.4,9.3,21.2,0.408,June,2024,16,00:00:00,Sunday
5057,PZ,1.2302213943116758,289.72388,152.84148,100109.75,1.0,1.4305115e-06,1,14.6,11.9,16.2,0.34,June,2024,16,06:00:00,Sunday
5058,PZ,2.56550019039605,294.8313,1543.0234,100102.75,1.0,4.5776367e-05,1,11.1,7.7,3.7,0.175,June,2024,16,12:00:00,Sunday
5059,PZ,3.8897308861270132,293.89478,523.21704,100030.69,0.35302734,0.0,1,10.9,6.7,3.7,0.166,June,2024,16,18:00:00,Sunday
5060,PZ,2.8740035782714553,288.11865,155.31506,100179.31,0.46035767,0.0,0,13.2,9.2,11.0,0.189,June,2024,17,00:00:00,Monday
5061,PZ,2.175699383028884,293.3357,204.68166,100287.0,0.59555054,0.0,1,17.5,12.6,24.5,0.227,June,2024,17,06:00:00,Monday
5062,PZ,3.796323660198988,297.35962,1620.2661,100283.06,0.8737488,0.00012636185,1,14.6,6.7,7.2,0.191,June,2024,17,12:00:00,Monday
5063,PZ,2.73026727658934,295.12988,444.05713,100311.69,0.6421814,0.0,1,11.2,7.8,7.1,0.178,June,2024,17,18:00:00,Monday
5064,PZ,1.9503531508166874,288.6521,116.08862,100472.06,0.9751587,3.528595e-05,1,17.5,12.0,43.9,0.493,June,2024,18,00:00:00,Tuesday
5065,PZ,1.9702035954732484,292.49634,310.67822,100607.19,0.3534851,0.0,1,24.4,14.4,19.2,0.224,June,2024,18,06:00:00,Tuesday
5066,PZ,1.6951536993712428,299.17725,1947.7234,100551.69,0.44659424,2.002716e-05,1,8.5,4.4,3.8,0.143,June,2024,18,12:00:00,Tuesday
5067,PZ,1.3245651900728792,298.688,88.406006,100271.5,0.9663696,9.536743e-07,1,11.7,6.1,4.5,0.155,June,2024,18,18:00:00,Tuesday
5068,PZ,1.8448349116889238,291.90723,194.49557,100151.31,1.0,0.0013918877,1,16.1,7.8,16.5,0.172,June,2024,19,00:00:00,Wednesday
5069,PZ,4.450293762589639,292.14722,585.3296,100049.81,0.93707275,0.0,1,10.8,6.2,18.1,0.192,June,2024,19,06:00:00,Wednesday
5070,PZ,3.553429477450235,293.84644,971.5154,100401.44,1.0,3.8146973e-06,1,21.8,15.0,7.4,0.182,June,2024,19,12:00:00,Wednesday
5071,PZ,4.090565490267062,287.62915,594.9297,100671.44,0.9769592,0.0011000633,1,6.1,4.5,8.9,0.172,June,2024,19,18:00:00,Wednesday
5072,PZ,2.7665692192715037,285.32812,230.36205,101019.625,0.3611145,0.0,1,13.8,8.8,8.2,0.196,June,2024,20,00:00:00,Thursday
5073,PZ,3.0655554048438085,287.77368,563.1865,101285.69,0.36367798,0.0,1,18.3,13.3,12.3,0.189,June,2024,20,06:00:00,Thursday
