,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
56,2023-01-15 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-15 00:00:00,1.9368896,8.061874,279.07715,869.1211,98610.125,0.9840088
57,2023-01-15 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-15 06:00:00,4.0218964,7.7101593,280.46704,944.98755,98150.19,1.0
58,2023-01-15 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-15 12:00:00,3.7334747,7.0279236,278.50684,746.71704,97985.75,1.0
59,2023-01-15 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-15 18:00:00,4.3745575,1.6896362,277.85962,743.2134,98213.69,1.0
60,2023-01-16 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-16 00:00:00,3.8459473,2.5668488,276.6914,584.9717,98274.94,0.7041626
61,2023-01-16 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-16 06:00:00,1.3285065,3.7292938,273.51855,232.1016,98172.81,1.0
62,2023-01-16 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-16 12:00:00,-1.8732758,2.9593353,277.73682,381.85986,97759.875,0.3671875
63,2023-01-16 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-16 18:00:00,-3.5941772,2.8808136,275.82275,519.7649,97309.875,1.0
64,2023-01-17 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-17 00:00:00,-2.4904785,2.8050232,275.68042,341.8015,96720.81,1.0
65,2023-01-17 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-17 06:00:00,2.3377533,5.064804,274.79468,634.82056,96632.06,1.0
66,2023-01-17 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-17 12:00:00,2.7819061,3.467041,278.6765,816.0271,96785.75,0.24395752
67,2023-01-17 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-17 18:00:00,0.5960388,2.5857239,275.8164,137.19138,97030.125,0.23693848
68,2023-01-18 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-18 00:00:00,-2.076416,-0.04611206,272.48926,60.737213,97083.31,1.0
69,2023-01-18 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-18 06:00:00,-4.073822,-2.361023,274.1875,466.9812,96787.56,1.0
70,2023-01-18 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-18 12:00:00,0.48106384,-2.967987,273.86987,214.46725,96802.375,1.0
71,2023-01-18 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-18 18:00:00,3.7822418,0.6274414,273.99536,362.1416,97490.625,1.0
72,2023-01-19 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-19 00:00:00,0.30729675,2.1178894,274.69824,173.23817,98053.5,0.9458008
73,2023-01-19 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-19 06:00:00,0.30833435,1.0000763,272.71826,41.060806,98258.0,1.0
74,2023-01-19 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-19 12:00:00,1.0561676,-1.0102081,274.72656,306.10693,98317.81,1.0
75,2023-01-19 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-19 18:00:00,1.855133,-1.9420013,274.07495,296.41504,98435.31,1.0
76,2023-01-20 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-20 00:00:00,2.9391785,-1.1216736,273.23145,329.75024,98732.56,1.0
77,2023-01-20 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-20 06:00:00,1.9294434,-0.69163513,271.65723,132.18372,99032.5,0.9180603
78,2023-01-20 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-20 12:00:00,-0.04446411,-2.321701,273.15552,318.79395,99304.31,1.0
79,2023-01-20 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-20 18:00:00,-1.5332489,-4.471573,273.27368,662.959,99475.125,1.0
80,2023-01-21 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-21 00:00:00,-1.5658722,-5.5394745,272.60474,804.6499,99393.19,1.0
81,2023-01-21 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-21 06:00:00,-1.7127228,-6.793579,272.7234,933.4153,99237.75,1.0
82,2023-01-21 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-21 12:00:00,-1.2174377,-4.0631714,273.5193,500.59277,99270.75,1.0
83,2023-01-21 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-21 18:00:00,-3.4374847,-0.5158081,274.23633,415.60645,99752.31,0.9786072
