,time,step,latitude,longitude,number,surface,valid_time,tp
121,2022-01-05 18:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-05 20:00:00,1.3828278e-05
122,2022-01-05 18:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-05 21:00:00,0.0002632141
123,2022-01-05 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-05 22:00:00,0.00018310547
124,2022-01-05 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-05 23:00:00,0.00016975403
125,2022-01-05 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-06 00:00:00,5.5789948e-05
126,2022-01-05 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-06 01:00:00,0.00013017654
127,2022-01-05 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-06 02:00:00,7.247925e-05
128,2022-01-05 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-06 03:00:00,2.0503998e-05
129,2022-01-05 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-06 04:00:00,1.5735626e-05
130,2022-01-05 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-06 05:00:00,6.6280365e-05
131,2022-01-05 18:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-06 06:00:00,0.00015926361
132,2022-01-06 06:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-06 07:00:00,0.00019741058
133,2022-01-06 06:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-06 08:00:00,4.6253204e-05
134,2022-01-06 06:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-06 09:00:00,3.71933e-05
135,2022-01-06 06:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-06 10:00:00,8.535385e-05
136,2022-01-06 06:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-06 11:00:00,7.43866e-05
137,2022-01-06 06:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-06 12:00:00,7.581711e-05
