,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
69,2004-01-18 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-18 06:00:00,-0.6835327,-3.871582,272.7893,421.91553,98602.375,0.99798584
70,2004-01-18 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-18 12:00:00,-0.263443,-4.9781036,273.03735,785.3689,99319.31,0.69036865
71,2004-01-18 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-18 18:00:00,1.9433136,-2.1383057,271.6809,491.91748,99775.0,0.58999634
72,2004-01-19 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-19 00:00:00,3.003891,0.87879944,270.4773,381.5891,99829.25,0.41427612
73,2004-01-19 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-19 06:00:00,2.7388458,4.146103,269.06348,399.96265,99498.0,1.0
74,2004-01-19 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-19 12:00:00,2.5267181,6.4859314,271.37866,645.23413,98729.75,1.0
75,2004-01-19 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-19 18:00:00,5.6836395,4.392502,272.11084,969.46606,97882.0,1.0
76,2004-01-20 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-20 00:00:00,3.908081,2.628357,272.72705,540.2678,97423.19,1.0
77,2004-01-20 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-20 06:00:00,2.2522888,1.0397949,272.77393,244.72687,97184.31,0.96954346
78,2004-01-20 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-20 12:00:00,4.7241974,-3.7942505,272.01392,704.53296,97493.25,0.8291626
79,2004-01-20 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-20 18:00:00,3.8591766,-4.4981537,270.6372,769.1321,97924.44,0.7826843
80,2004-01-21 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-21 00:00:00,2.3451385,-5.0582733,270.19678,1048.5444,98367.5,0.7132263
81,2004-01-21 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-21 06:00:00,3.2220001,-4.78862,269.6045,745.104,98654.375,0.79019165
82,2004-01-21 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-21 12:00:00,3.1092224,-4.4715576,269.20288,715.7776,98883.81,0.55178833
83,2004-01-21 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-21 18:00:00,2.1974792,-2.7343445,266.10132,284.2749,99162.94,0.46557617
