,time,step,latitude,longitude,number,surface,valid_time,tp
154,2024-01-06 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-07 05:00:00,1.4305115e-06
155,2024-01-06 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-07 06:00:00,1.9073486e-06
156,2024-01-07 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-07 07:00:00,9.536743e-07
157,2024-01-07 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-07 08:00:00,0.0
158,2024-01-07 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-07 09:00:00,0.0
159,2024-01-07 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-07 10:00:00,4.7683716e-07
160,2024-01-07 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-07 11:00:00,3.8146973e-06
161,2024-01-07 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-07 12:00:00,6.67572e-06
162,2024-01-07 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-07 13:00:00,7.6293945e-06
163,2024-01-07 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-07 14:00:00,9.536743e-06
164,2024-01-07 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-07 15:00:00,1.8119812e-05
165,2024-01-07 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-07 16:00:00,2.670288e-05
166,2024-01-07 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-07 17:00:00,2.9563904e-05
167,2024-01-07 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-07 18:00:00,3.0517578e-05
168,2024-01-07 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-07 19:00:00,1.8119812e-05
169,2024-01-07 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-07 20:00:00,1.8119812e-05
170,2024-01-07 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-07 21:00:00,7.6293945e-06
171,2024-01-07 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-07 22:00:00,1.9073486e-06
172,2024-01-07 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-07 23:00:00,0.0
173,2024-01-07 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-08 00:00:00,0.0
174,2024-01-07 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-08 01:00:00,0.0
175,2024-01-07 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-08 02:00:00,0.0
176,2024-01-07 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-08 03:00:00,0.0
177,2024-01-07 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-08 04:00:00,0.0
178,2024-01-07 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-08 05:00:00,0.0
179,2024-01-07 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-08 06:00:00,0.0
180,2024-01-08 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-08 07:00:00,0.0
181,2024-01-08 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-08 08:00:00,0.0
182,2024-01-08 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-08 09:00:00,0.0
183,2024-01-08 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-08 10:00:00,0.0
184,2024-01-08 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-08 11:00:00,0.0
185,2024-01-08 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-08 12:00:00,0.0
186,2024-01-08 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-08 13:00:00,0.0
187,2024-01-08 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-08 14:00:00,0.0
188,2024-01-08 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-08 15:00:00,0.0
189,2024-01-08 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-08 16:00:00,0.0
190,2024-01-08 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-08 17:00:00,0.0
191,2024-01-08 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-08 18:00:00,0.0
192,2024-01-08 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-08 19:00:00,0.0
193,2024-01-08 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-08 20:00:00,0.0
194,2024-01-08 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-08 21:00:00,0.0
195,2024-01-08 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-08 22:00:00,0.0
196,2024-01-08 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-08 23:00:00,0.0
197,2024-01-08 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-09 00:00:00,0.0
198,2024-01-08 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-09 01:00:00,0.0
199,2024-01-08 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-09 02:00:00,0.0
200,2024-01-08 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-09 03:00:00,0.0
201,2024-01-08 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-09 04:00:00,0.0
202,2024-01-08 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-09 05:00:00,0.0
203,2024-01-08 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-09 06:00:00,0.0
204,2024-01-09 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-09 07:00:00,0.0
205,2024-01-09 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-09 08:00:00,0.0
206,2024-01-09 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-09 09:00:00,0.0
207,2024-01-09 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-09 10:00:00,0.0
208,2024-01-09 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-09 11:00:00,0.0
209,2024-01-09 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-09 12:00:00,0.0
210,2024-01-09 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-09 13:00:00,0.0
211,2024-01-09 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-09 14:00:00,0.0
212,2024-01-09 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-09 15:00:00,0.0
213,2024-01-09 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-09 16:00:00,0.0
214,2024-01-09 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-09 17:00:00,0.0
215,2024-01-09 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-09 18:00:00,0.0
216,2024-01-09 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-09 19:00:00,0.0
217,2024-01-09 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-09 20:00:00,0.0
218,2024-01-09 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-09 21:00:00,0.0
219,2024-01-09 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-09 22:00:00,0.0
220,2024-01-09 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-09 23:00:00,0.0
221,2024-01-09 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-10 00:00:00,0.0
222,2024-01-09 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-10 01:00:00,4.7683716e-07
223,2024-01-09 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-10 02:00:00,0.0
224,2024-01-09 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-10 03:00:00,0.0
225,2024-01-09 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-10 04:00:00,4.7683716e-07
226,2024-01-09 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-10 05:00:00,4.7683716e-07
227,2024-01-09 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-10 06:00:00,0.0
228,2024-01-10 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-10 07:00:00,0.0
